id,time,topic,type,indicator,value,frequency,unit
DEE06,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.44,monthly,°C
DEE06,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.32,monthly,°C
DEE07,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-4.59,monthly,°C
DEE07,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.15,monthly,°C
DEE07,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.18,monthly,°C
DEE07,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.17,monthly,°C
DE942,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.21,monthly,°C
DE942,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.35,monthly,°C
DE942,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.86,monthly,°C
DE942,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.91,monthly,°C
DE943,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.79,monthly,°C
DE943,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.45,monthly,°C
DE943,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.27,monthly,°C
DE943,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.20,monthly,°C
DE944,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.15,monthly,°C
DE944,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.91,monthly,°C
DE944,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.36,monthly,°C
DE944,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.41,monthly,°C
DE94H,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.31,monthly,°C
DE94H,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.23,monthly,°C
DE94H,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.59,monthly,°C
DE94H,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.79,monthly,°C
DEA1D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.15,monthly,°C
DEA1D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.97,monthly,°C
DEA1D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.38,monthly,°C
DEA1D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.00,monthly,°C
DEA1E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.19,monthly,°C
DEA1E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.27,monthly,°C
DEA1E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.22,monthly,°C
DEA1E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.17,monthly,°C
DEA1F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.29,monthly,°C
DEA1F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.69,monthly,°C
DEA1F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.17,monthly,°C
DEA1F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.27,monthly,°C
DEA22,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,2.03,monthly,°C
DEA22,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.33,monthly,°C
DEA22,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.67,monthly,°C
DEA22,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.66,monthly,°C
DEA23,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.59,monthly,°C
DEA23,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.73,monthly,°C
DEA23,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.63,monthly,°C
DEA23,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.57,monthly,°C
DEA24,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.27,monthly,°C
DEA24,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.31,monthly,°C
DEA24,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.86,monthly,°C
DEA24,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.01,monthly,°C
DEA26,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.85,monthly,°C
DEA26,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,4.45,monthly,°C
DEA26,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.69,monthly,°C
DEA26,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.75,monthly,°C
DEG0J,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.67,monthly,°C
DEG0J,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.23,monthly,°C
DEG0J,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.20,monthly,°C
DEG0J,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.22,monthly,°C
DEG0K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-4.55,monthly,°C
DEG0K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.33,monthly,°C
DEG0K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.62,monthly,°C
DEG0K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.31,monthly,°C
DED52,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.01,monthly,°C
DED52,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.05,monthly,°C
DED52,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.89,monthly,°C
DED52,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.91,monthly,°C
DED53,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.93,monthly,°C
DED53,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.11,monthly,°C
DED53,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.58,monthly,°C
DED53,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.43,monthly,°C
DEB3K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.07,monthly,°C
DEB3K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.45,monthly,°C
DEB3K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.49,monthly,°C
DEB3K,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.57,monthly,°C
DEC01,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.05,monthly,°C
DEC01,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,4.45,monthly,°C
DEC01,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.55,monthly,°C
DEC01,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.16,monthly,°C
DEC02,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.49,monthly,°C
DEC02,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.25,monthly,°C
DEC02,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.66,monthly,°C
DEC02,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.05,monthly,°C
DEC03,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.21,monthly,°C
DEC03,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.69,monthly,°C
DEC03,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.87,monthly,°C
DEC03,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.97,monthly,°C
DEC04,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.49,monthly,°C
DEC04,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.81,monthly,°C
DEC04,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.34,monthly,°C
DEC04,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.13,monthly,°C
DE221,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.65,monthly,°C
DE221,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.79,monthly,°C
DE221,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.07,monthly,°C
DE221,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.07,monthly,°C
DE222,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.01,monthly,°C
DE222,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.07,monthly,°C
DE222,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.04,monthly,°C
DE222,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.04,monthly,°C
DE223,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.49,monthly,°C
DE223,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.13,monthly,°C
DE223,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.81,monthly,°C
DE223,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.81,monthly,°C
DE224,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-3.43,monthly,°C
DE224,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.45,monthly,°C
DE224,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.52,monthly,°C
DE224,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.91,monthly,°C
DE225,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-7.09,monthly,°C
DE225,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.25,monthly,°C
DE225,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-3.72,monthly,°C
DE225,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-3.41,monthly,°C
DE226,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.51,monthly,°C
DE226,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.35,monthly,°C
DE226,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.10,monthly,°C
DE226,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.46,monthly,°C
DE227,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.37,monthly,°C
DE227,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.07,monthly,°C
DE227,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.51,monthly,°C
DE227,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.53,monthly,°C
DE228,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-8.41,monthly,°C
DE228,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.63,monthly,°C
DE228,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.18,monthly,°C
DE228,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.31,monthly,°C
DE229,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.95,monthly,°C
DE229,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.43,monthly,°C
DE229,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.95,monthly,°C
DE229,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.95,monthly,°C
DED2D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-4.77,monthly,°C
DED2D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.89,monthly,°C
DED2D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.73,monthly,°C
DED2D,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.61,monthly,°C
DED2E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-4.99,monthly,°C
DED2E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.17,monthly,°C
DED2E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.40,monthly,°C
DED2E,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.65,monthly,°C
DED2F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.25,monthly,°C
DED2F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.61,monthly,°C
DED2F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.61,monthly,°C
DED2F,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.59,monthly,°C
DED41,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.25,monthly,°C
DED41,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.23,monthly,°C
DED41,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.06,monthly,°C
DED41,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.94,monthly,°C
DED42,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-8.13,monthly,°C
DED42,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.47,monthly,°C
DED42,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-3.82,monthly,°C
DED42,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-4.00,monthly,°C
DE138,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.61,monthly,°C
DE138,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.93,monthly,°C
DE138,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.66,monthly,°C
DE138,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.79,monthly,°C
DE139,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.95,monthly,°C
DE139,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.61,monthly,°C
DE139,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.42,monthly,°C
DE139,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.53,monthly,°C
DE22A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.01,monthly,°C
DE22A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.83,monthly,°C
DE22A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.08,monthly,°C
DE22A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.08,monthly,°C
DE25A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.49,monthly,°C
DE25A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.03,monthly,°C
DE25A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.45,monthly,°C
DE25A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.51,monthly,°C
DE25B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-4.57,monthly,°C
DE25B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.37,monthly,°C
DE25B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.68,monthly,°C
DE25B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.73,monthly,°C
DED43,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.99,monthly,°C
DED43,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.05,monthly,°C
DED43,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.54,monthly,°C
DED43,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-2.43,monthly,°C
DED44,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-7.53,monthly,°C
DED44,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.97,monthly,°C
DED44,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-2.59,monthly,°C
DED44,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.92,monthly,°C
DED45,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-3.63,monthly,°C
DED45,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.41,monthly,°C
DED45,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.26,monthly,°C
DED45,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.07,monthly,°C
DED51,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.31,monthly,°C
DED51,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.73,monthly,°C
DED51,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.37,monthly,°C
DED51,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.22,monthly,°C
DE247,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.73,monthly,°C
DE247,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.33,monthly,°C
DE247,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.02,monthly,°C
DE247,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.31,monthly,°C
DE25C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.15,monthly,°C
DE25C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.87,monthly,°C
DE25C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.16,monthly,°C
DE25C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.11,monthly,°C
DE261,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.09,monthly,°C
DE261,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.85,monthly,°C
DE261,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.56,monthly,°C
DE261,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.75,monthly,°C
DE262,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.69,monthly,°C
DE262,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.69,monthly,°C
DE262,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.69,monthly,°C
DE262,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.69,monthly,°C
DE263,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.31,monthly,°C
DE263,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.41,monthly,°C
DE263,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.87,monthly,°C
DE263,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.87,monthly,°C
DE264,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.25,monthly,°C
DE264,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.59,monthly,°C
DE264,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.36,monthly,°C
DE264,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.59,monthly,°C
DE265,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.93,monthly,°C
DE265,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.25,monthly,°C
DE265,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.25,monthly,°C
DE265,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.23,monthly,°C
DE266,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.51,monthly,°C
DE266,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.81,monthly,°C
DE266,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.26,monthly,°C
DE266,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.12,monthly,°C
DE267,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.41,monthly,°C
DE267,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.27,monthly,°C
DE267,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.24,monthly,°C
DE267,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.23,monthly,°C
DE268,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.27,monthly,°C
DE268,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.77,monthly,°C
DE268,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.62,monthly,°C
DE268,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.81,monthly,°C
DE269,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.31,monthly,°C
DE269,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.47,monthly,°C
DE269,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.26,monthly,°C
DE269,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.43,monthly,°C
DE26A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.79,monthly,°C
DE26A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.57,monthly,°C
DE26A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,1.54,monthly,°C
DE26A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,1.78,monthly,°C
DE26B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.51,monthly,°C
DE26B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.63,monthly,°C
DE26B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.98,monthly,°C
DE26B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.83,monthly,°C
DE26C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,0.19,monthly,°C
DE26C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.59,monthly,°C
DE26C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,2.24,monthly,°C
DE26C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,2.19,monthly,°C
DE91A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.61,monthly,°C
DE91A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-1.33,monthly,°C
DE91A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.79,monthly,°C
DE91A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.69,monthly,°C
DE91B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-3.47,monthly,°C
DE91B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.63,monthly,°C
DE91B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.48,monthly,°C
DE91B,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.11,monthly,°C
DE91C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-5.31,monthly,°C
DE91C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,1.55,monthly,°C
DE91C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.84,monthly,°C
DE91C,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.63,monthly,°C
DE922,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.35,monthly,°C
DE922,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.93,monthly,°C
DE922,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.45,monthly,°C
DE922,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.43,monthly,°C
DE923,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.75,monthly,°C
DE923,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.23,monthly,°C
DE923,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.23,monthly,°C
DE923,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.23,monthly,°C
DE925,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.43,monthly,°C
DE925,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.01,monthly,°C
DE925,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.30,monthly,°C
DE925,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.35,monthly,°C
DE926,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.45,monthly,°C
DE926,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.25,monthly,°C
DE926,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.18,monthly,°C
DE926,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.91,monthly,°C
DE927,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-3.49,monthly,°C
DE927,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.81,monthly,°C
DE927,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.41,monthly,°C
DE927,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.19,monthly,°C
DE928,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-1.79,monthly,°C
DE928,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.49,monthly,°C
DE928,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-0.58,monthly,°C
DE928,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.57,monthly,°C
DE929,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.65,monthly,°C
DE929,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,0.11,monthly,°C
DE929,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.30,monthly,°C
DE929,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.29,monthly,°C
DE931,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-3.01,monthly,°C
DE931,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,-0.55,monthly,°C
DE931,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,-1.66,monthly,°C
DE931,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-1.61,monthly,°C
DE932,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.91,monthly,°C
DE932,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.19,monthly,°C
DE932,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.24,monthly,°C
DE932,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.29,monthly,°C
DEB15,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.45,monthly,°C
DEB15,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.07,monthly,°C
DEB15,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.08,monthly,°C
DEB15,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.03,monthly,°C
DE13A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-2.05,monthly,°C
DE13A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.33,monthly,°C
DE13A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.32,monthly,°C
DE13A,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,-0.02,monthly,°C
DE141,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,-0.95,monthly,°C
DE141,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,3.25,monthly,°C
DE141,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,mean,0.57,monthly,°C
DE141,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,median,0.27,monthly,°C
DE142,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,min,1.21,monthly,°C
DE142,2021-12-01,MODIS LST Daytime Monthly 5km,numerical,max,2.99,monthly,°C
